ID,매물확인방식,보증금,월세,전용면적,해당층,총층,방향,방수,욕실수,주차가능여부,총주차대수,관리비,중개사무소,제공플랫폼,게재일,허위매물여부
TRAIN_0172,현장확인,134500000.0,250000,,4.0,6.0,북동향,2.0,1.0,가능,,3,g44jq5J7D0,B플랫폼,2024-11-26,0
TRAIN_0173,현장확인,376500000.0,640000,33.3,8.0,18.0,북서향,1.0,1.0,가능,2.0,0,G52Iz8V2B9,A플랫폼,2024-09-26,0
TRAIN_0174,현장확인,173500000.0,50000,40.86,3.0,6.0,서향,2.0,1.0,불가능,,9,j90UQ8N6M3,A플랫폼,2025-01-01,0
TRAIN_0175,현장확인,109000000.0,410000,29.69,,7.0,남서향,2.0,1.0,가능,1.0,1,K38kY2R6G0,B플랫폼,2024-06-30,0
TRAIN_0176,서류확인,398500000.0,640000,39.66,3.0,5.0,남향,2.0,1.0,가능,5.0,15,s78XR9X3M2,D플랫폼,2025-01-03,0
TRAIN_0177,서류확인,105000000.0,220000,28.82,5.0,6.0,남향,1.0,1.0,불가능,7.0,11,G52Iz8V2B9,C플랫폼,2024-10-30,0
TRAIN_0178,현장확인,150500000.0,540000,31.31,14.0,19.0,남향,2.0,2.0,가능,32.0,9,G52Iz8V2B9,B플랫폼,2024-05-13,0
TRAIN_0179,현장확인,21500000.0,120000,28.33,6.0,9.0,동향,2.0,1.0,가능,6.0,9,i23ag3Z3Y7,A플랫폼,2024-08-25,0
TRAIN_0180,현장확인,161000000.0,80000,,2.0,3.0,서향,1.0,1.0,불가능,,0,W02qh9Z4E0,E플랫폼,2024-10-14,0
TRAIN_0181,서류확인,176000000.0,460000,,2.0,4.0,남향,1.0,1.0,불가능,,0,M43GA8G1G7,D플랫폼,2024-12-04,0
TRAIN_0182,전화확인,170000000.0,610000,20.47,,6.0,북향,1.0,1.0,불가능,6.0,20,M92wE9E7E5,A플랫폼,2023-08-18,1
TRAIN_0183,전화확인,374000000.0,180000,29.98,4.0,7.0,남향,2.0,1.0,가능,21.0,15,U32BI2S7X3,E플랫폼,2024-10-29,0
TRAIN_0184,서류확인,165500000.0,450000,,2.0,4.0,서향,2.0,1.0,불가능,,0,P54cd5D0N4,D플랫폼,2024-09-13,0
TRAIN_0185,현장확인,148000000.0,420000,35.99,2.0,3.0,동향,2.0,1.0,불가능,,0,S00TK4T8K2,C플랫폼,2025-01-05,0
TRAIN_0186,현장확인,104500000.0,160000,28.17,4.0,7.0,서향,2.0,1.0,가능,10.0,7,A24sf9I9O0,E플랫폼,2024-08-28,0
TRAIN_0187,전화확인,353500000.0,270000,,2.0,4.0,남향,1.0,1.0,불가능,,0,r74nn1Y4T7,B플랫폼,2025-01-29,0
TRAIN_0188,현장확인,5000000.0,0,,4.0,4.0,동향,1.0,1.0,불가능,1.0,9,Z18up3D1C3,A플랫폼,2024-08-27,1
TRAIN_0189,현장확인,26500000.0,370000,,3.0,5.0,서향,1.0,1.0,불가능,,12,G71dR3J6C2,K플랫폼,2023-09-07,1
TRAIN_0190,전화확인,366500000.0,150000,32.59,,8.0,남향,1.0,1.0,가능,9.0,3,o61te4S1W1,J플랫폼,2024-07-02,1
TRAIN_0191,현장확인,343500000.0,120000,19.83,,9.0,남서향,1.0,1.0,불가능,,3,s37cv8A6L4,A플랫폼,2024-05-01,1
TRAIN_0192,현장확인,388000000.0,510000,,3.0,4.0,서향,2.0,1.0,불가능,,0,R20Vy9K9I8,B플랫폼,2024-10-29,0
TRAIN_0193,현장확인,137500000.0,190000,35.87,5.0,6.0,서향,2.0,1.0,불가능,4.0,10,W88DA3W2Q3,A플랫폼,2024-09-12,0
TRAIN_0194,현장확인,81500000.0,470000,17.5,13.0,17.0,북동향,2.0,2.0,불가능,2.0,5,G52Iz8V2B9,D플랫폼,2024-11-03,0
TRAIN_0195,현장확인,86500000.0,270000,34.15,2.0,17.0,동향,2.0,1.0,불가능,12.0,4,G52Iz8V2B9,A플랫폼,2024-09-25,0
TRAIN_0196,서류확인,136000000.0,480000,29.98,7.0,8.0,남향,2.0,1.0,가능,6.0,0,r16Dr6Z7C3,G플랫폼,2024-11-07,0
TRAIN_0197,현장확인,129500000.0,150000,17.5,,14.0,남향,1.0,1.0,가능,104.0,12,G38pb6B9C7,C플랫폼,2024-08-19,0
TRAIN_0198,현장확인,27500000.0,240000,,2.0,3.0,남향,1.0,1.0,불가능,,0,o80Xg3Q1Q7,D플랫폼,2024-06-21,1
TRAIN_0199,현장확인,21000000.0,120000,,4.0,5.0,동향,2.0,1.0,가능,5.0,0,W48dL6O9G6,B플랫폼,2024-09-04,0
TRAIN_0200,전화확인,139500000.0,250000,,4.0,5.0,동향,2.0,1.0,가능,3.0,0,K86UF7I0P3,C플랫폼,2024-10-13,0
TRAIN_0201,전화확인,81500000.0,100000,24.01,8.0,10.0,동향,2.0,1.0,가능,7.0,8,i77IK3Y8B7,G플랫폼,2024-10-31,0
TRAIN_0202,서류확인,138000000.0,540000,23.06,2.0,5.0,남향,1.0,1.0,가능,1.0,5,k52HR5N1Z1,C플랫폼,2024-09-30,0
TRAIN_0203,현장확인,14000000.0,400000,,3.0,4.0,남향,1.0,1.0,불가능,3.0,0,q18xI5H8Z1,A플랫폼,2024-10-02,0
TRAIN_0204,서류확인,325500000.0,690000,19.56,7.0,17.0,남동향,1.0,1.0,가능,20.0,3,G52Iz8V2B9,A플랫폼,2024-01-09,0
TRAIN_0205,현장확인,388000000.0,120000,33.83,3.0,10.0,남서향,1.0,1.0,가능,41.0,7,G52Iz8V2B9,B플랫폼,2023-10-13,0
TRAIN_0206,서류확인,65500000.0,450000,29.98,4.0,7.0,서향,2.0,1.0,불가능,21.0,0,S30er7F3P4,E플랫폼,2024-03-19,1
TRAIN_0207,전화확인,176000000.0,120000,30.3,4.0,5.0,서향,1.0,1.0,불가능,1.0,16,k52HR5N1Z1,C플랫폼,2023-10-06,1
TRAIN_0208,현장확인,122000000.0,490000,,2.0,3.0,동향,1.0,1.0,불가능,,0,a33BR6O9Z5,E플랫폼,2025-01-08,0
TRAIN_0209,현장확인,196000000.0,230000,36.36,4.0,6.0,서향,2.0,1.0,가능,4.0,2,V19Zw6E4O7,A플랫폼,2024-07-13,0
TRAIN_0210,현장확인,325500000.0,690000,32.11,6.0,21.0,남향,1.0,1.0,불가능,21.0,0,G52Iz8V2B9,A플랫폼,2024-06-30,0
TRAIN_0211,현장확인,108500000.0,20000,24.83,1.0,10.0,북서향,1.0,1.0,불가능,11.0,3,G52Iz8V2B9,L플랫폼,2024-02-10,0
TRAIN_0212,현장확인,31000000.0,560000,25.45,4.0,8.0,남향,1.0,1.0,불가능,42.0,10,G52Iz8V2B9,E플랫폼,2024-09-28,0
TRAIN_0213,현장확인,130000000.0,490000,,2.0,3.0,남향,2.0,1.0,불가능,,4,S78Le0Y9Y4,A플랫폼,2024-11-20,0
TRAIN_0214,현장확인,83000000.0,510000,44.29,1.0,2.0,남향,1.0,1.0,가능,38.0,5,G52Iz8V2B9,E플랫폼,2024-08-10,0
TRAIN_0215,전화확인,71000000.0,540000,,3.0,5.0,서향,2.0,1.0,불가능,,0,w85cb3W8U9,D플랫폼,2025-01-10,0
TRAIN_0216,현장확인,383500000.0,190000,28.52,5.0,5.0,북향,2.0,1.0,불가능,1.0,5,R20Vy9K9I8,C플랫폼,2023-11-07,1
TRAIN_0217,서류확인,185500000.0,410000,24.19,3.0,8.0,동향,1.0,1.0,가능,43.0,16,G52Iz8V2B9,B플랫폼,2024-10-07,0
TRAIN_0218,현장확인,73500000.0,350000,,4.0,5.0,서향,1.0,1.0,불가능,4.0,0,b90Kl2S4L3,F플랫폼,2024-12-30,0
TRAIN_0219,현장확인,25500000.0,710000,36.26,15.0,15.0,서향,1.0,1.0,불가능,1.0,4,G52Iz8V2B9,C플랫폼,2024-03-14,0
TRAIN_0220,현장확인,157000000.0,370000,36.35,7.0,9.0,동향,1.0,1.0,불가능,32.0,9,G52Iz8V2B9,B플랫폼,2024-01-14,0
TRAIN_0221,현장확인,400000000.0,210000,24.25,10.0,18.0,서향,2.0,2.0,불가능,39.0,12,G52Iz8V2B9,B플랫폼,2025-01-27,0
TRAIN_0222,현장확인,378000000.0,200000,17.5,3.0,4.0,남동향,1.0,1.0,가능,3.0,0,Z78BN7Z0U2,A플랫폼,2024-12-11,0
TRAIN_0223,현장확인,19000000.0,190000,17.5,,14.0,남서향,1.0,1.0,가능,107.0,0,E50oI2O1J6,A플랫폼,2025-01-09,0
TRAIN_0224,현장확인,382000000.0,460000,29.93,5.0,6.0,남향,2.0,1.0,가능,6.0,1,W02qh9Z4E0,E플랫폼,2024-09-29,0
TRAIN_0225,현장확인,383500000.0,260000,32.72,3.0,8.0,동향,1.0,1.0,불가능,,18,k52HR5N1Z1,C플랫폼,2024-03-10,1
TRAIN_0226,현장확인,142500000.0,130000,49.97,4.0,6.0,남향,2.0,1.0,불가능,2.0,0,i22so9D4E0,A플랫폼,2025-01-10,0
TRAIN_0227,현장확인,192000000.0,140000,,4.0,4.0,남서향,2.0,1.0,불가능,2.0,13,j28Cm6F1K6,B플랫폼,2024-09-24,1
TRAIN_0228,전화확인,344500000.0,480000,23.1,12.0,14.0,북향,1.0,1.0,불가능,13.0,1,G52Iz8V2B9,B플랫폼,2023-12-21,0
TRAIN_0229,서류확인,356000000.0,50000,39.12,,14.0,남서향,2.0,1.0,가능,30.0,9,r82ax9M3U3,B플랫폼,2024-05-29,1
TRAIN_0230,현장확인,95000000.0,650000,17.5,3.0,6.0,남향,1.0,1.0,불가능,3.0,13,I97SP1K4K9,A플랫폼,2024-10-08,1
TRAIN_0231,현장확인,373000000.0,730000,26.24,8.0,9.0,남향,2.0,1.0,가능,14.0,13,G52Iz8V2B9,A플랫폼,2024-08-26,0
TRAIN_0232,현장확인,167500000.0,370000,33.14,4.0,8.0,북향,1.0,1.0,불가능,50.0,13,G52Iz8V2B9,A플랫폼,2024-01-09,0
TRAIN_0233,현장확인,98000000.0,300000,,3.0,6.0,남향,1.0,1.0,가능,1.0,10,Y04yg0T7Z5,B플랫폼,2024-09-04,0
TRAIN_0234,전화확인,14500000.0,80000,23.14,3.0,7.0,북동향,1.0,1.0,가능,6.0,13,Z68ZJ6F6L4,A플랫폼,2025-01-11,0
TRAIN_0235,현장확인,340500000.0,190000,43.14,10.0,21.0,남향,1.0,1.0,불가능,36.0,13,G52Iz8V2B9,F플랫폼,2023-12-28,0
TRAIN_0236,현장확인,145000000.0,650000,29.95,3.0,9.0,북향,2.0,1.0,불가능,32.0,6,r74nn1Y4T7,B플랫폼,2023-10-11,1
TRAIN_0237,서류확인,152500000.0,650000,,2.0,6.0,남동향,1.0,1.0,가능,7.0,11,Y04yg0T7Z5,B플랫폼,2024-10-10,0
TRAIN_0238,현장확인,68500000.0,20000,23.22,6.0,11.0,서향,1.0,1.0,불가능,15.0,9,G52Iz8V2B9,E플랫폼,2024-05-12,0
TRAIN_0239,현장확인,100500000.0,440000,32.38,4.0,4.0,동향,2.0,1.0,불가능,,8,J30yG7F1O0,C플랫폼,2024-10-06,0
TRAIN_0240,현장확인,90500000.0,50000,27.36,3.0,10.0,남향,1.0,1.0,불가능,,5,b87Td0W4Y3,C플랫폼,2024-12-06,0
TRAIN_0241,현장확인,163000000.0,700000,26.25,3.0,7.0,서향,1.0,1.0,불가능,4.0,15,z54Fl0B2P9,A플랫폼,2024-04-07,1
TRAIN_0242,현장확인,98500000.0,350000,,4.0,5.0,서향,2.0,1.0,가능,,10,g44jq5J7D0,B플랫폼,2024-11-30,0
TRAIN_0243,전화확인,402000000.0,20000,17.5,9.0,11.0,북향,1.0,1.0,가능,21.0,9,K86UF7I0P3,C플랫폼,2024-10-09,0
TRAIN_0244,현장확인,128000000.0,220000,45.27,2.0,16.0,동향,1.0,1.0,불가능,39.0,10,G52Iz8V2B9,A플랫폼,2024-08-03,0
TRAIN_0245,현장확인,97000000.0,100000,29.27,11.0,18.0,북향,2.0,1.0,가능,26.0,14,G52Iz8V2B9,A플랫폼,2024-06-29,0
TRAIN_0246,현장확인,395000000.0,390000,,3.0,5.0,서향,2.0,1.0,불가능,8.0,11,K86UF7I0P3,C플랫폼,2023-12-19,1
TRAIN_0247,서류확인,183000000.0,600000,17.5,3.0,4.0,남동향,1.0,1.0,불가능,2.0,1,J00Mu6V1D3,A플랫폼,2025-02-13,0
TRAIN_0248,서류확인,67000000.0,610000,,3.0,5.0,동향,1.0,1.0,불가능,,0,m69GM9O9B3,B플랫폼,2024-10-14,0
TRAIN_0249,현장확인,76500000.0,420000,,2.0,4.0,남향,2.0,1.0,불가능,,3,g99sy3I3R8,A플랫폼,2024-08-30,0
TRAIN_0250,현장확인,112500000.0,80000,,2.0,4.0,남서향,1.0,1.0,가능,1.0,0,U23Rp8G8B9,D플랫폼,2024-09-06,0
TRAIN_0251,현장확인,357500000.0,650000,,2.0,3.0,동향,1.0,1.0,불가능,,6,a15xR3G4V0,A플랫폼,2024-12-11,0
TRAIN_0252,현장확인,368000000.0,730000,,5.0,11.0,동향,1.0,1.0,가능,15.0,15,n17xB4N6P5,A플랫폼,2024-11-19,0
TRAIN_0253,현장확인,144000000.0,10000,26.12,1.0,4.0,남향,1.0,1.0,가능,47.0,0,G52Iz8V2B9,A플랫폼,2023-09-29,0
TRAIN_0254,현장확인,172500000.0,150000,,5.0,6.0,동향,2.0,1.0,가능,6.0,0,S30er7F3P4,E플랫폼,2024-11-08,0
TRAIN_0255,현장확인,18000000.0,690000,,4.0,4.0,남서향,1.0,1.0,불가능,1.0,0,Z81Jv8Z5G2,H플랫폼,2024-09-01,0
TRAIN_0256,현장확인,81000000.0,680000,17.5,3.0,18.0,북서향,1.0,1.0,불가능,44.0,0,G52Iz8V2B9,D플랫폼,2024-01-31,0
TRAIN_0257,현장확인,99500000.0,590000,26.44,2.0,3.0,남동향,1.0,1.0,불가능,,0,Q65VU2R1S3,A플랫폼,2024-09-02,0
TRAIN_0258,서류확인,158500000.0,530000,26.25,3.0,7.0,동향,1.0,1.0,가능,6.0,9,S69fV9Z3J7,C플랫폼,2024-12-13,0
TRAIN_0259,현장확인,7500000.0,560000,,,12.0,동향,2.0,1.0,가능,42.0,11,A06Nz2Z1R1,D플랫폼,2024-10-17,0
TRAIN_0260,서류확인,393000000.0,170000,,3.0,4.0,서향,2.0,1.0,불가능,,0,U93ap2F8Z1,C플랫폼,2024-09-04,0
TRAIN_0261,현장확인,361000000.0,640000,36.71,3.0,5.0,남향,2.0,1.0,불가능,4.0,2,G52Iz8V2B9,F플랫폼,2025-01-19,0
TRAIN_0262,현장확인,26500000.0,750000,17.5,15.0,18.0,남동향,1.0,1.0,가능,42.0,4,G52Iz8V2B9,F플랫폼,2024-01-19,0
TRAIN_0263,현장확인,379000000.0,150000,17.5,6.0,6.0,남향,1.0,1.0,가능,8.0,9,z40LO7P9C9,F플랫폼,2024-10-28,0
TRAIN_0264,현장확인,29500000.0,430000,37.82,5.0,6.0,남동향,2.0,1.0,가능,5.0,8,z54Fl0B2P9,A플랫폼,2024-10-29,0
TRAIN_0265,전화확인,190000000.0,590000,28.15,9.0,10.0,동향,1.0,1.0,가능,17.0,4,G52Iz8V2B9,A플랫폼,2024-07-12,0
TRAIN_0266,전화확인,372500000.0,430000,43.77,1.0,14.0,남향,2.0,2.0,가능,17.0,5,G52Iz8V2B9,H플랫폼,2023-09-30,0
TRAIN_0267,현장확인,88500000.0,560000,,2.0,6.0,동향,1.0,1.0,불가능,3.0,9,W88hM2E2A9,C플랫폼,2024-07-19,1
TRAIN_0268,현장확인,168500000.0,270000,17.5,12.0,12.0,서향,1.0,1.0,가능,1.0,4,G52Iz8V2B9,A플랫폼,2024-07-20,0
TRAIN_0269,현장확인,143000000.0,110000,,5.0,6.0,동향,2.0,1.0,가능,6.0,0,Q27Pd1N0R1,E플랫폼,2024-10-08,0
TRAIN_0270,현장확인,332000000.0,620000,,3.0,5.0,서향,1.0,1.0,불가능,,7,v39SF6T6S7,A플랫폼,2025-01-12,0
TRAIN_0271,현장확인,102500000.0,410000,,3.0,5.0,남향,2.0,1.0,불가능,,1,m69GM9O9B3,B플랫폼,2024-09-29,0
TRAIN_0272,서류확인,387000000.0,120000,,3.0,5.0,남향,1.0,1.0,가능,6.0,18,W02qh9Z4E0,E플랫폼,2024-12-31,0
TRAIN_0273,현장확인,381500000.0,410000,30.1,10.0,21.0,동향,1.0,1.0,불가능,16.0,0,G52Iz8V2B9,E플랫폼,2024-05-27,0
TRAIN_0274,현장확인,194000000.0,650000,26.25,3.0,7.0,남동향,1.0,1.0,가능,4.0,7,z54Fl0B2P9,A플랫폼,2024-09-17,0
TRAIN_0275,현장확인,178500000.0,720000,17.5,9.0,21.0,동향,1.0,1.0,가능,166.0,6,h01gF5M7X6,D플랫폼,2024-12-27,0
TRAIN_0276,서류확인,403500000.0,50000,26.7,3.0,3.0,남향,1.0,1.0,불가능,,9,z40LO7P9C9,F플랫폼,2024-12-16,0
TRAIN_0277,현장확인,28500000.0,470000,42.56,5.0,20.0,북향,1.0,1.0,불가능,23.0,12,G52Iz8V2B9,C플랫폼,2024-06-23,0
TRAIN_0278,서류확인,157500000.0,250000,18.18,4.0,7.0,북향,1.0,1.0,불가능,2.0,1,Z68ZJ6F6L4,A플랫폼,2023-08-23,0
TRAIN_0279,현장확인,336500000.0,210000,,2.0,3.0,남동향,1.0,1.0,불가능,,0,w85cb3W8U9,D플랫폼,2024-04-25,1
TRAIN_0280,현장확인,161500000.0,320000,17.5,,7.0,남서향,1.0,1.0,불가능,,6,D49QC8I7L2,A플랫폼,2024-10-02,0
TRAIN_0281,현장확인,85000000.0,520000,20.21,13.0,21.0,서향,1.0,1.0,가능,43.0,6,G52Iz8V2B9,B플랫폼,2024-12-25,0
TRAIN_0282,현장확인,184500000.0,750000,24.01,,10.0,북향,2.0,1.0,가능,8.0,16,r16Dr6Z7C3,A플랫폼,2024-04-20,1
TRAIN_0283,현장확인,405000000.0,140000,,5.0,5.0,북향,1.0,1.0,불가능,1.0,0,l95dK3P5E2,C플랫폼,2024-11-16,0
TRAIN_0284,현장확인,186500000.0,200000,18.18,2.0,6.0,남동향,1.0,1.0,불가능,,11,Z68ZJ6F6L4,A플랫폼,2024-07-18,1
TRAIN_0285,현장확인,28500000.0,220000,,2.0,5.0,북향,1.0,1.0,가능,,7,r96CF3I0N9,B플랫폼,2024-11-10,0
TRAIN_0286,현장확인,174000000.0,690000,,7.0,8.0,서향,1.0,1.0,불가능,,12,H90uE4C0W5,A플랫폼,2024-06-14,1
TRAIN_0287,현장확인,31000000.0,300000,,2.0,5.0,북향,1.0,1.0,가능,8.0,0,A18IU3D9M4,B플랫폼,2025-02-23,0
TRAIN_0288,현장확인,109000000.0,50000,31.14,1.0,10.0,북향,1.0,1.0,불가능,44.0,9,G52Iz8V2B9,B플랫폼,2024-12-17,0
TRAIN_0289,현장확인,406500000.0,490000,28.03,6.0,9.0,동향,1.0,1.0,가능,2.0,2,G52Iz8V2B9,A플랫폼,2024-12-19,0
TRAIN_0290,서류확인,12500000.0,720000,39.73,8.0,8.0,서향,2.0,1.0,불가능,7.0,13,K25cF2K7X6,E플랫폼,2024-05-04,1
TRAIN_0291,전화확인,156500000.0,260000,29.98,4.0,7.0,북향,2.0,1.0,불가능,21.0,8,S30er7F3P4,E플랫폼,2024-01-21,0
TRAIN_0292,서류확인,147000000.0,640000,31.34,2.0,9.0,남서향,1.0,1.0,불가능,8.0,10,G52Iz8V2B9,B플랫폼,2024-09-10,0
TRAIN_0293,현장확인,163000000.0,300000,17.5,2.0,4.0,북향,1.0,1.0,불가능,,7,Z68ZJ6F6L4,A플랫폼,2025-01-05,0
TRAIN_0294,현장확인,185500000.0,530000,29.75,2.0,3.0,동향,2.0,1.0,불가능,1.0,0,S14na8Q8K2,A플랫폼,2024-10-18,0
TRAIN_0295,서류확인,153500000.0,450000,39.89,1.0,6.0,동향,1.0,1.0,가능,31.0,13,G52Iz8V2B9,B플랫폼,2025-01-31,0
TRAIN_0296,전화확인,181000000.0,240000,20.25,11.0,13.0,남동향,1.0,1.0,불가능,5.0,6,G52Iz8V2B9,E플랫폼,2023-10-01,0
TRAIN_0297,현장확인,175500000.0,690000,24.23,7.0,17.0,동향,1.0,1.0,가능,3.0,7,G52Iz8V2B9,A플랫폼,2023-11-01,0
TRAIN_0298,현장확인,152000000.0,480000,,2.0,4.0,동향,2.0,1.0,가능,1.0,0,Q27Pd1N0R1,E플랫폼,2024-11-03,0
TRAIN_0299,전화확인,91000000.0,50000,30.93,9.0,9.0,남서향,1.0,1.0,불가능,1.0,7,G52Iz8V2B9,A플랫폼,2025-01-30,0
TRAIN_0300,현장확인,13500000.0,120000,23.33,,8.0,북향,1.0,1.0,가능,5.0,10,r74nn1Y4T7,B플랫폼,2024-09-23,0
TRAIN_0301,현장확인,74500000.0,600000,27.36,3.0,10.0,서향,1.0,1.0,가능,,3,g44jq5J7D0,B플랫폼,2024-08-23,0
TRAIN_0302,현장확인,389500000.0,590000,19.08,19.0,21.0,동향,1.0,1.0,불가능,17.0,10,G52Iz8V2B9,C플랫폼,2025-01-04,0
TRAIN_0303,현장확인,157500000.0,490000,,6.0,7.0,동향,2.0,1.0,가능,6.0,1,x68FU7B0S3,B플랫폼,2024-12-21,0
TRAIN_0304,전화확인,19500000.0,130000,,,8.0,동향,1.0,1.0,불가능,5.0,7,D30QB7N3P2,A플랫폼,2025-01-14,0
TRAIN_0305,현장확인,88000000.0,360000,,5.0,6.0,서향,2.0,1.0,불가능,,4,D47oH9N4M3,B플랫폼,2024-01-13,0
TRAIN_0306,서류확인,181000000.0,180000,42.34,3.0,19.0,서향,1.0,1.0,가능,37.0,7,G52Iz8V2B9,A플랫폼,2025-01-21,0
TRAIN_0307,현장확인,93000000.0,550000,27.45,7.0,12.0,남동향,1.0,1.0,가능,4.0,1,Z68ZJ6F6L4,A플랫폼,2024-08-30,0
TRAIN_0308,현장확인,25000000.0,460000,,2.0,4.0,남향,2.0,1.0,가능,3.0,0,g09pT3H2N8,A플랫폼,2024-10-20,0
TRAIN_0309,현장확인,170500000.0,260000,17.5,4.0,7.0,남향,1.0,1.0,불가능,2.0,5,S00TK4T8K2,C플랫폼,2024-08-11,0
TRAIN_0310,현장확인,29000000.0,50000,,4.0,4.0,서향,1.0,1.0,가능,1.0,0,k52HR5N1Z1,C플랫폼,2024-10-25,0
TRAIN_0311,서류확인,18500000.0,150000,34.3,4.0,5.0,동향,2.0,1.0,가능,,12,f28iD1U4F3,B플랫폼,2024-11-26,0
TRAIN_0312,현장확인,13500000.0,300000,,2.0,3.0,남향,2.0,1.0,불가능,2.0,0,O42Rj2E3H5,C플랫폼,2024-11-04,0
TRAIN_0313,현장확인,31500000.0,400000,31.32,8.0,11.0,남향,1.0,1.0,불가능,18.0,18,G52Iz8V2B9,D플랫폼,2023-10-06,0
TRAIN_0314,현장확인,165500000.0,470000,19.34,2.0,6.0,서향,1.0,1.0,불가능,,7,R20Vy9K9I8,C플랫폼,2024-10-24,0
TRAIN_0315,현장확인,91500000.0,730000,,2.0,6.0,북향,1.0,1.0,가능,6.0,0,b03oE4G3F6,A플랫폼,2024-10-19,0
TRAIN_0316,현장확인,140500000.0,650000,32.2,2.0,3.0,북서향,2.0,1.0,불가능,1.0,0,Y65Hw0Z3K0,A플랫폼,2024-07-30,1
TRAIN_0317,현장확인,152000000.0,560000,17.5,3.0,6.0,남동향,1.0,1.0,불가능,,11,Y65Hw0Z3K0,A플랫폼,2024-07-05,1
TRAIN_0318,현장확인,140500000.0,180000,19.8,3.0,5.0,서향,1.0,1.0,불가능,,10,Z29VX3L4Q7,B플랫폼,2024-12-28,0
TRAIN_0319,현장확인,360000000.0,100000,39.6,5.0,6.0,동향,2.0,1.0,가능,4.0,7,J99uP8I8G0,C플랫폼,2024-09-07,0
TRAIN_0320,전화확인,165500000.0,190000,34.12,5.0,9.0,서향,2.0,1.0,가능,1.0,13,a15xR3G4V0,A플랫폼,2024-05-18,1
TRAIN_0321,현장확인,164500000.0,180000,20.96,3.0,3.0,서향,1.0,1.0,불가능,12.0,3,G52Iz8V2B9,A플랫폼,2024-08-31,0
TRAIN_0322,현장확인,129000000.0,720000,,3.0,4.0,남향,2.0,1.0,가능,1.0,0,I81Xq1F6S7,L플랫폼,2024-09-22,0
TRAIN_0323,현장확인,133500000.0,520000,,5.0,6.0,남향,2.0,1.0,가능,5.0,4,R20Vy9K9I8,C플랫폼,2024-12-24,0
TRAIN_0324,현장확인,126000000.0,340000,39.66,3.0,5.0,북향,1.0,1.0,가능,5.0,0,Z68ZJ6F6L4,A플랫폼,2024-04-17,1
TRAIN_0325,현장확인,110500000.0,20000,24.56,2.0,12.0,서향,1.0,1.0,가능,20.0,10,G52Iz8V2B9,C플랫폼,2025-01-28,0
TRAIN_0326,현장확인,98000000.0,50000,27.43,3.0,4.0,서향,1.0,1.0,가능,44.0,12,G52Iz8V2B9,C플랫폼,2024-07-09,0
TRAIN_0327,전화확인,396000000.0,590000,,10.0,10.0,서향,1.0,1.0,불가능,6.0,13,W88hM2E2A9,C플랫폼,2024-06-05,1
TRAIN_0328,현장확인,20500000.0,600000,,2.0,3.0,남향,2.0,1.0,불가능,,7,Y66qe5V3I9,D플랫폼,2024-11-29,0
TRAIN_0329,현장확인,122500000.0,200000,17.5,10.0,12.0,서향,1.0,1.0,가능,26.0,9,G52Iz8V2B9,A플랫폼,2024-12-09,0
TRAIN_0330,서류확인,27000000.0,100000,,2.0,3.0,동향,2.0,1.0,불가능,,0,S14na8Q8K2,A플랫폼,2024-09-03,0
TRAIN_0331,현장확인,110500000.0,80000,27.58,6.0,7.0,남향,2.0,1.0,가능,13.0,10,G52Iz8V2B9,A플랫폼,2023-11-04,0
TRAIN_0332,전화확인,114000000.0,580000,36.2,12.0,15.0,남향,1.0,1.0,가능,9.0,0,G52Iz8V2B9,B플랫폼,2024-01-16,0
TRAIN_0333,현장확인,7000000.0,620000,,5.0,6.0,남향,2.0,1.0,가능,,7,m69GM9O9B3,B플랫폼,2025-02-21,0
TRAIN_0334,현장확인,388500000.0,720000,33.5,7.0,8.0,남향,1.0,1.0,불가능,28.0,8,G52Iz8V2B9,B플랫폼,2024-08-26,0
TRAIN_0335,서류확인,88000000.0,630000,,4.0,4.0,동향,1.0,1.0,가능,2.0,13,Y65Hw0Z3K0,A플랫폼,2024-10-26,0
TRAIN_0336,현장확인,370500000.0,440000,25.56,7.0,10.0,동향,2.0,1.0,가능,1.0,0,b87Td0W4Y3,C플랫폼,2024-12-01,0
TRAIN_0337,현장확인,78000000.0,550000,,7.0,8.0,남서향,1.0,1.0,가능,5.0,12,l95dK3P5E2,D플랫폼,2024-12-10,0
TRAIN_0338,전화확인,368000000.0,310000,33.23,10.0,20.0,동향,1.0,1.0,불가능,32.0,7,G52Iz8V2B9,D플랫폼,2023-09-03,0
TRAIN_0339,서류확인,194000000.0,360000,,,,남향,,,불가능,,0,M02bn7Y4P0,D플랫폼,2025-01-13,0
TRAIN_0340,현장확인,111000000.0,110000,,3.0,4.0,동향,2.0,1.0,가능,1.0,3,D49QC8I7L2,A플랫폼,2024-10-04,0
TRAIN_0341,현장확인,186500000.0,660000,,2.0,3.0,서향,1.0,1.0,불가능,,2,m80Ig6Q6D3,A플랫폼,2024-11-08,0
TRAIN_0342,현장확인,356000000.0,450000,29.89,7.0,9.0,동향,2.0,1.0,가능,4.0,5,S12iP7V0Q9,A플랫폼,2024-03-19,0
TRAIN_0343,서류확인,125500000.0,130000,,5.0,6.0,남동향,2.0,1.0,가능,4.0,12,T96lA6S7X2,E플랫폼,2024-11-07,0
